market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_modal_price
Rajahmundry APMC,Paddy,2021-02-23,0.5,1868.0,1868.0,1868.0,1868.0,1863.0,1865.857142857143,1866.5714285714287,2.6726124191241816,2.344036154692429,0.0,5.0,1.0011484572391087,1.000765345170672,2,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-02-23,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-02-24,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-02-24,1.0,2000.0,2150.0,2100.0,2100.0,2050.0,2092.8571428571427,2071.4285714285716,18.89822365046225,25.677629550654668,0.0,50.0,1.0034129692832765,1.013793103448276,2,2,2100.0
Rajahmundry APMC,Paddy,2021-02-24,0.5,1868.0,1868.0,1868.0,1868.0,1863.0,1866.5714285714287,1866.5714285714287,2.4397501823712333,2.344036154692429,0.0,5.0,1.000765345170672,1.000765345170672,2,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-02-24,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-02-25,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-02-25,1.0,2000.0,2150.0,2100.0,2100.0,2100.0,2100.0,2075.0,0.0,25.94372608313846,0.0,0.0,1.0,1.0120481927710843,2,3,2100.0
Rajahmundry APMC,Paddy,2021-02-25,0.5,1868.0,1868.0,1868.0,1868.0,1863.0,1867.2857142857142,1866.5714285714287,1.8898223650459691,2.344036154692429,0.0,5.0,1.000382526203045,1.000765345170672,2,3,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-02-25,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-02-26,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-02-26,1.0,2000.0,2150.0,2100.0,2100.0,2100.0,2100.0,2078.5714285714284,0.0,25.677629550654668,0.0,0.0,1.0,1.0103092783505154,2,4,2100.0
Rajahmundry APMC,Paddy,2021-02-26,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1866.5714285714287,0.0,2.344036154692429,0.0,0.0,1.0,1.000765345170672,2,4,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-02-26,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-02-27,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-02-27,1.0,2000.0,2150.0,2100.0,2100.0,2100.0,2100.0,2082.1428571428573,0.0,24.8622579049422,0.0,0.0,1.0,1.0085763293310461,2,5,2100.0
Rajahmundry APMC,Paddy,2021-02-27,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1866.5714285714287,0.0,2.344036154692429,0.0,0.0,1.0,1.000765345170672,2,5,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-02-27,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-02-28,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-02-28,1.0,2000.0,2150.0,2100.0,2100.0,2100.0,2100.0,2085.714285714286,0.0,23.440361546924596,0.0,0.0,1.0,1.0068493150684932,2,6,2050.0
Rajahmundry APMC,Paddy,2021-02-28,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1866.5714285714287,0.0,2.344036154692429,0.0,0.0,1.0,1.000765345170672,2,6,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-02-28,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-03-01,1.0,2000.0,2100.0,2050.0,2100.0,2100.0,2100.0,2089.285714285714,0.0,21.290765681315797,-50.0,-50.0,0.9761904761904762,0.9811965811965813,3,0,2050.0
Rajahmundry APMC,Paddy,2021-03-01,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1866.5714285714287,0.0,2.344036154692429,0.0,0.0,1.0,1.000765345170672,3,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-01,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-03-02,1.0,2000.0,2100.0,2050.0,2050.0,2100.0,2092.8571428571427,2089.285714285714,18.89822365046132,21.290765681315797,0.0,-50.0,0.9795221843003414,0.9811965811965813,3,1,2100.0
Rajahmundry APMC,Paddy,2021-03-02,0.5,1868.0,1886.0,1868.0,1868.0,1868.0,1868.0,1866.9285714285713,0.0,2.1290765681315613,0.0,0.0,1.0,1.0005738990702835,3,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-02,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-03-03,1.0,2000.0,2150.0,2100.0,2050.0,2100.0,2085.714285714286,2089.285714285714,24.397501823713277,21.290765681315797,50.0,0.0,1.0068493150684932,1.005128205128205,3,2,2050.0
Rajahmundry APMC,Paddy,2021-03-03,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1867.2857142857142,0.0,1.8156825980063886,0.0,0.0,1.0,1.000382526203045,3,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-03,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-04,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-04,1.0,2000.0,2100.0,2050.0,2100.0,2100.0,2085.714285714286,2092.8571428571427,24.397501823713277,18.15682598006382,-50.0,-50.0,0.982876712328767,0.9795221843003414,3,3,2050.0
Rajahmundry APMC,Paddy,2021-03-04,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1867.642857142857,0.0,1.3363062095621174,0.0,0.0,1.0,1.000191226526944,3,3,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-04,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-05,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-05,1.0,2000.0,2100.0,2050.0,2050.0,2100.0,2078.5714285714284,2089.285714285714,26.726124191242448,21.290765681315797,0.0,-50.0,0.9862542955326461,0.9811965811965813,3,4,2050.0
Rajahmundry APMC,Paddy,2021-03-05,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-05,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-06,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-06,1.0,2000.0,2100.0,2050.0,2050.0,2100.0,2071.4285714285716,2085.714285714286,26.72612419124258,23.440361546924596,0.0,-50.0,0.9896551724137931,0.982876712328767,3,5,2050.0
Rajahmundry APMC,Paddy,2021-03-06,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-06,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-07,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-07,1.0,2000.0,2100.0,2050.0,2050.0,2100.0,2064.285714285714,2082.1428571428573,24.397501823713707,24.8622579049422,0.0,-50.0,0.9930795847750865,0.9845626072041166,3,6,2100.0
Rajahmundry APMC,Paddy,2021-03-07,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-07,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-08,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-08,1.0,2000.0,2150.0,2100.0,2050.0,2050.0,2057.1428571428573,2078.5714285714284,18.89822365046225,25.677629550654668,50.0,50.0,1.0208333333333333,1.0103092783505154,3,0,2100.0
Rajahmundry APMC,Paddy,2021-03-08,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-08,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-09,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-09,1.0,2000.0,2150.0,2100.0,2100.0,2050.0,2064.285714285714,2078.5714285714284,24.39750182371358,25.677629550654668,0.0,50.0,1.0173010380622838,1.0103092783505154,3,1,2100.0
Rajahmundry APMC,Paddy,2021-03-09,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-09,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-10,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1800.0
Rajahmundry APMC,Paddy,2021-03-10,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-10,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-11,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-12,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-13,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-13,1.0,2000.0,2150.0,2100.0,2100.0,2100.0,2071.4285714285716,2078.5714285714284,26.726124191242217,25.677629550654668,0.0,0.0,1.013793103448276,1.0103092783505154,3,5,2100.0
Rajahmundry APMC,Paddy,2021-03-13,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-13,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-14,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-14,1.0,2000.0,2150.0,2100.0,2100.0,2050.0,2071.4285714285716,2078.5714285714284,26.726124191242217,25.677629550654668,0.0,50.0,1.013793103448276,1.0103092783505154,3,6,2100.0
Rajahmundry APMC,Paddy,2021-03-14,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-14,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-15,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-15,1.0,2000.0,2150.0,2100.0,2100.0,2050.0,2078.5714285714284,2078.5714285714284,26.72612419124173,25.677629550654668,0.0,50.0,1.0103092783505154,1.0103092783505154,3,0,2050.0
Rajahmundry APMC,Paddy,2021-03-15,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-15,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-16,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-16,1.0,2000.0,2100.0,2050.0,2100.0,2050.0,2085.714285714286,2078.5714285714284,24.397501823711963,25.677629550654668,-50.0,0.0,0.982876712328767,0.9862542955326461,3,1,2050.0
Rajahmundry APMC,Paddy,2021-03-16,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-16,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-17,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-17,1.0,2000.0,2100.0,2050.0,2050.0,2050.0,2085.714285714286,2075.0,24.397501823711963,25.94372608313846,0.0,0.0,0.982876712328767,0.9879518072289156,3,2,2050.0
Rajahmundry APMC,Paddy,2021-03-17,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-17,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-18,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-18,1.0,2000.0,2100.0,2050.0,2050.0,2100.0,2085.714285714286,2071.4285714285716,24.397501823711963,25.677629550654668,0.0,-50.0,0.982876712328767,0.9896551724137931,3,3,2050.0
Rajahmundry APMC,Paddy,2021-03-18,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-18,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-19,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-19,1.0,2000.0,2100.0,2050.0,2050.0,2100.0,2078.5714285714284,2071.4285714285716,26.726124191241837,25.677629550654668,0.0,-50.0,0.9862542955326461,0.9896551724137931,3,4,2100.0
Rajahmundry APMC,Paddy,2021-03-19,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-19,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-20,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-20,1.0,2000.0,2150.0,2100.0,2050.0,2100.0,2071.4285714285716,2071.4285714285716,26.726124191242555,25.677629550654668,50.0,0.0,1.013793103448276,1.013793103448276,3,5,2100.0
Rajahmundry APMC,Paddy,2021-03-20,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-20,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-21,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-21,1.0,2000.0,2150.0,2100.0,2100.0,2100.0,2071.4285714285716,2071.4285714285716,26.726124191242555,25.677629550654668,0.0,0.0,1.013793103448276,1.013793103448276,3,6,2100.0
Rajahmundry APMC,Paddy,2021-03-21,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-21,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-22,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-22,1.0,2050.0,2150.0,2100.0,2100.0,2100.0,2071.4285714285716,2075.0,26.726124191242555,25.94372608313846,0.0,0.0,1.013793103448276,1.0120481927710843,3,0,2100.0
Rajahmundry APMC,Paddy,2021-03-22,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-22,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-23,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-23,1.0,2050.0,2150.0,2100.0,2100.0,2050.0,2071.4285714285716,2078.5714285714284,26.726124191242555,25.677629550654668,0.0,50.0,1.013793103448276,1.0103092783505154,3,1,2100.0
Rajahmundry APMC,Paddy,2021-03-23,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-23,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-24,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-24,1.0,2000.0,2150.0,2100.0,2100.0,2050.0,2078.5714285714284,2082.1428571428573,26.726124191241837,24.8622579049422,0.0,50.0,1.0103092783505154,1.0085763293310461,3,2,2100.0
Rajahmundry APMC,Paddy,2021-03-24,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-24,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-25,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-25,1.0,2000.0,2150.0,2100.0,2100.0,2050.0,2085.714285714286,2085.714285714286,24.397501823711963,23.440361546924596,0.0,50.0,1.0068493150684932,1.0068493150684932,3,3,2050.0
Rajahmundry APMC,Paddy,2021-03-25,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-25,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-26,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-26,1.0,1950.0,2150.0,2050.0,2100.0,2050.0,2092.8571428571427,2085.714285714286,18.898223650458792,23.440361546924596,-50.0,0.0,0.9795221843003414,0.982876712328767,3,4,2050.0
Rajahmundry APMC,Paddy,2021-03-26,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-26,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-27,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-27,1.0,1950.0,2150.0,2050.0,2050.0,2100.0,2092.8571428571427,2082.1428571428573,18.89822365046132,24.8622579049422,0.0,-50.0,0.9795221843003414,0.9845626072041166,3,5,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-28,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-28,1.0,1950.0,2100.0,2050.0,2050.0,2100.0,2085.714285714286,2078.5714285714284,24.397501823713277,25.677629550654668,0.0,-50.0,0.982876712328767,0.9862542955326461,3,6,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-29,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-29,1.0,1950.0,2100.0,2050.0,2050.0,2100.0,2078.5714285714284,2075.0,26.726124191242448,25.94372608313846,0.0,-50.0,0.9862542955326461,0.9879518072289156,3,0,1900.0
Rajahmundry APMC,Paddy,2021-03-29,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-29,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-30,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-03-30,1.0,1800.0,2000.0,1900.0,2050.0,2100.0,2071.4285714285716,2071.4285714285716,26.72612419124258,25.677629550654668,-150.0,-200.0,0.9172413793103448,0.9172413793103448,3,1,1900.0
Rajahmundry APMC,Paddy,2021-03-30,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-03-30,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-03-31,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,1800.0
